agent_type,feature_condition,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,abs_proxy_dependence,proxy_action_dependence
neural_dqn,proxy_interaction_only,6,acquisition,400,400,0.95,0.05,0.521333,0.543333,1.0,0.752147,0.0,0.308,0.692,0.463005,0.483488,0.469774,0.013714,0.020483,0.0,0.0,0.205417
neural_dqn,proxy_interaction_only,6,acquisition,500,500,0.95,0.05,0.548,0.57,0.129,0.744585,0.871,0.129,0.0,0.488281,0.461385,0.45877,0.002616,-0.026896,0.297235,0.297235,-0.297235
neural_dqn,proxy_interaction_only,6,acquisition,600,600,0.95,0.05,0.484667,0.506667,0.899,0.752149,0.101,0.798667,0.100333,0.469816,0.501389,0.471141,0.030249,0.031574,0.002795,0.002795,0.198409
neural_dqn,proxy_interaction_only,6,acquisition,700,700,0.95,0.05,0.511333,0.533333,0.63,0.746539,0.37,0.143,0.487,0.482129,0.450869,0.470071,-0.019202,-0.031259,0.702087,0.702087,-0.302326
neural_dqn,proxy_interaction_only,6,acquisition,800,800,0.95,0.05,0.494667,0.516667,0.708333,0.74731,0.291667,0.510333,0.198,0.471011,0.469346,0.450154,0.019192,-0.001665,-0.399337,0.399337,0.603945
neural_dqn,proxy_interaction_only,6,acquisition,900,900,0.95,0.05,0.501333,0.523333,0.738,0.747547,0.262,0.0,0.738,0.423903,0.40381,0.414149,-0.010339,-0.020092,0.499682,0.499682,0.0
neural_dqn,proxy_interaction_only,6,acquisition,1000,1000,0.95,0.05,0.501333,0.523333,0.947,0.751627,0.053,0.0,0.947,0.440982,0.435473,0.456585,-0.021113,-0.005509,0.102581,0.102581,0.0
neural_dqn,proxy_interaction_only,6,acquisition,1100,1100,0.95,0.05,0.481333,0.503333,0.899667,0.749265,0.100333,0.345667,0.554,0.410604,0.416991,0.401429,0.015562,0.006386,0.204623,0.204623,0.29681
neural_dqn,proxy_interaction_only,6,acquisition,1200,1200,0.95,0.05,0.484667,0.506667,0.951,0.753536,0.049,0.0,0.951,0.373663,0.384575,0.396608,-0.012034,0.010912,0.098,0.098,0.0
neural_dqn,proxy_interaction_only,6,acquisition,1300,1300,0.95,0.05,0.504667,0.526667,0.847667,0.750722,0.152333,0.643333,0.204333,0.40411,0.411147,0.406421,0.004726,0.007037,0.295793,0.295793,-0.49638
neural_dqn,proxy_interaction_only,6,acquisition,1400,1400,0.95,0.05,0.441333,0.463333,1.0,0.759041,0.0,0.643,0.357,0.397733,0.454728,0.44247,0.012258,0.056995,0.0,0.0,0.298729
neural_dqn,proxy_interaction_only,6,acquisition,1500,1500,0.95,0.05,0.494667,0.516667,0.901333,0.749209,0.098667,0.2,0.701333,0.434773,0.430589,0.430488,0.000101,-0.004184,-0.202462,0.202462,0.00587
neural_dqn,proxy_interaction_only,6,acquisition,1600,1600,0.95,0.05,0.441333,0.463333,1.0,0.750922,0.0,1.0,0.0,0.374116,0.398536,0.36917,0.029365,0.024419,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,acquisition,1700,1700,0.95,0.05,0.491333,0.513333,0.547333,0.746181,0.452667,0.0,0.547333,0.4436,0.412568,0.428733,-0.016165,-0.031033,0.501942,0.501942,0.0
neural_dqn,proxy_interaction_only,6,acquisition,1800,1800,0.95,0.05,0.488,0.51,0.701667,0.750471,0.298333,0.051667,0.65,0.435561,0.438115,0.438007,0.000107,0.002553,-0.00032,0.00032,0.100911
neural_dqn,proxy_interaction_only,6,acquisition,1900,1900,0.95,0.05,0.481333,0.503333,0.95,0.750363,0.05,0.95,0.0,0.389778,0.417324,0.378809,0.038515,0.027545,0.098945,0.098945,-0.098945
neural_dqn,proxy_interaction_only,6,acquisition,2000,2000,0.95,0.05,0.438,0.46,1.0,0.754515,0.0,0.0,1.0,0.38679,0.39689,0.417983,-0.021093,0.010099,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,acquisition,2100,2100,0.95,0.05,0.451333,0.473333,0.952333,0.751389,0.047667,0.052333,0.9,0.399111,0.395789,0.411747,-0.015958,-0.003322,0.100351,0.100351,-0.099683
neural_dqn,proxy_interaction_only,6,acquisition,2200,2200,0.95,0.05,0.494667,0.516667,1.0,0.750587,0.0,0.051,0.949,0.462274,0.452484,0.471711,-0.019227,-0.00979,0.0,0.0,0.098329
neural_dqn,proxy_interaction_only,6,acquisition,2300,2300,0.95,0.05,0.498,0.52,1.0,0.75004,0.0,1.0,0.0,0.428285,0.455614,0.414723,0.040891,0.027329,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,acquisition,2400,2400,0.95,0.05,0.444667,0.466667,0.35,0.747845,0.65,0.0,0.35,0.498113,0.480936,0.489972,-0.009036,-0.017177,0.696286,0.696286,0.0
neural_dqn,proxy_interaction_only,6,acquisition,2500,2500,0.95,0.05,0.464667,0.486667,0.394,0.748728,0.606,0.099,0.295,0.449305,0.440448,0.443589,-0.003141,-0.008857,-0.397623,0.397623,0.204545
neural_dqn,proxy_interaction_only,6,acquisition,2600,2600,0.95,0.05,0.438,0.46,1.0,0.751899,0.0,0.092667,0.907333,0.445764,0.453464,0.457052,-0.003588,0.0077,0.0,0.0,0.199426
neural_dqn,proxy_interaction_only,6,acquisition,2700,2700,0.95,0.05,0.431333,0.453333,0.534667,0.748554,0.465333,0.0,0.534667,0.429639,0.412093,0.426937,-0.014844,-0.017546,0.803085,0.803085,0.0
neural_dqn,proxy_interaction_only,6,acquisition,2800,2800,0.95,0.05,0.498,0.52,1.0,0.752107,0.0,0.0,1.0,0.44413,0.438204,0.463956,-0.025752,-0.005925,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,acquisition,2900,2900,0.95,0.05,0.491333,0.513333,1.0,0.752934,0.0,0.051,0.949,0.399626,0.4002,0.422803,-0.022603,0.000573,0.0,0.0,-0.104795
neural_dqn,proxy_interaction_only,6,acquisition,3000,3000,0.95,0.05,0.434667,0.456667,0.801,0.749369,0.199,0.047,0.754,0.430147,0.421765,0.429291,-0.007526,-0.008381,0.006149,0.006149,0.101879
neural_dqn,proxy_interaction_only,6,reversal,1,3001,0.05,0.95,0.488,0.51,0.897333,0.749681,0.102667,0.047,0.850333,0.43141,0.424536,0.432303,-0.007767,-0.006873,-0.199741,0.199741,0.096708
neural_dqn,proxy_interaction_only,6,reversal,100,3100,0.05,0.95,0.484667,0.506667,0.249333,0.748079,0.750667,0.0,0.249333,0.455167,0.441056,0.44694,-0.005884,-0.01411,-0.086996,0.086996,0.0
neural_dqn,proxy_interaction_only,6,reversal,200,3200,0.05,0.95,0.471333,0.493333,0.896333,0.750467,0.103667,0.147,0.749333,0.467113,0.464755,0.471994,-0.007238,-0.002357,0.20474,0.20474,-0.297772
neural_dqn,proxy_interaction_only,6,reversal,300,3300,0.05,0.95,0.461333,0.483333,1.0,0.751493,0.0,0.313667,0.686333,0.419313,0.425879,0.427995,-0.002116,0.006566,0.0,0.0,0.602819
neural_dqn,proxy_interaction_only,6,reversal,400,3400,0.05,0.95,0.484667,0.506667,0.099,0.744378,0.901,0.0,0.099,0.465048,0.429668,0.438122,-0.008454,-0.03538,0.197342,0.197342,0.0
neural_dqn,proxy_interaction_only,6,reversal,500,3500,0.05,0.95,0.454667,0.476667,0.0,0.745323,1.0,0.0,0.0,0.456272,0.424047,0.435191,-0.011145,-0.032225,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,reversal,600,3600,0.05,0.95,0.444667,0.466667,0.945,0.75027,0.055,0.054,0.891,0.380839,0.384458,0.38114,0.003318,0.003619,0.102548,0.102548,0.100684
neural_dqn,proxy_interaction_only,6,reversal,700,3700,0.05,0.95,0.468,0.49,0.203333,0.74886,0.796667,0.0,0.203333,0.408482,0.401995,0.402614,-0.000619,-0.006487,-0.204792,0.204792,0.0
neural_dqn,proxy_interaction_only,6,reversal,800,3800,0.05,0.95,0.481333,0.503333,0.099667,0.746839,0.900333,0.0,0.099667,0.445948,0.43447,0.426482,0.007988,-0.011478,0.199866,0.199866,0.0
neural_dqn,proxy_interaction_only,6,reversal,900,3900,0.05,0.95,0.511333,0.533333,0.841667,0.749997,0.158333,0.106333,0.735333,0.43478,0.430227,0.437022,-0.006795,-0.004553,-0.297806,0.297806,-0.2
neural_dqn,proxy_interaction_only,6,reversal,1000,4000,0.05,0.95,0.508,0.53,0.611667,0.749295,0.388333,0.464333,0.147333,0.397148,0.395126,0.392524,0.002602,-0.002022,0.400501,0.400501,-0.500819
neural_dqn,proxy_interaction_only,6,reversal,1100,4100,0.05,0.95,0.481333,0.503333,1.0,0.751522,0.0,0.0,1.0,0.426015,0.425855,0.43829,-0.012435,-0.000161,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,reversal,1200,4200,0.05,0.95,0.488,0.51,0.049667,0.746603,0.950333,0.0,0.049667,0.43313,0.413956,0.415653,-0.001697,-0.019174,0.099267,0.099267,0.0
neural_dqn,proxy_interaction_only,6,reversal,1300,4300,0.05,0.95,0.454667,0.476667,0.843,0.750786,0.157,0.0,0.843,0.413002,0.414097,0.418755,-0.004657,0.001095,0.296974,0.296974,0.0
neural_dqn,proxy_interaction_only,6,reversal,1400,4400,0.05,0.95,0.468,0.49,0.497667,0.749142,0.502333,0.051333,0.446333,0.407232,0.401749,0.403118,-0.001369,-0.005483,0.601423,0.601423,-0.104407
neural_dqn,proxy_interaction_only,6,reversal,1500,4500,0.05,0.95,0.541333,0.563333,1.0,0.751508,0.0,0.135,0.865,0.399899,0.408309,0.407795,0.000513,0.008409,0.0,0.0,0.30474
neural_dqn,proxy_interaction_only,6,extinction,1,4501,0.5,0.5,0.468,0.49,1.0,0.751527,0.0,0.198,0.802,0.403195,0.411795,0.411142,0.000653,0.008601,0.0,0.0,0.396
neural_dqn,proxy_interaction_only,6,extinction,100,4600,0.5,0.5,0.474667,0.496667,0.898667,0.750115,0.101333,0.150333,0.748333,0.376883,0.37495,0.378764,-0.003814,-0.001933,0.203753,0.203753,-0.299072
neural_dqn,proxy_interaction_only,6,extinction,200,4700,0.5,0.5,0.534667,0.556667,0.100333,0.748363,0.899667,0.0,0.100333,0.383708,0.378153,0.373409,0.004744,-0.005554,-0.198287,0.198287,0.0
neural_dqn,proxy_interaction_only,6,extinction,300,4800,0.5,0.5,0.494667,0.516667,1.0,0.751236,0.0,0.055,0.945,0.399223,0.403152,0.407159,-0.004008,0.003928,0.0,0.0,0.105499
neural_dqn,proxy_interaction_only,6,extinction,400,4900,0.5,0.5,0.444667,0.466667,0.591333,0.749834,0.408667,0.0,0.591333,0.386135,0.384427,0.385659,-0.001231,-0.001707,0.605758,0.605758,0.0
neural_dqn,proxy_interaction_only,6,extinction,500,5000,0.5,0.5,0.451333,0.473333,0.151333,0.748137,0.848667,0.0,0.151333,0.391058,0.383245,0.380114,0.003132,-0.007813,0.303882,0.303882,0.0
neural_dqn,proxy_interaction_only,6,extinction,600,5100,0.5,0.5,0.514667,0.536667,0.899333,0.750665,0.100667,0.504667,0.394667,0.391041,0.395984,0.393909,0.002075,0.004943,0.202277,0.202277,-0.199294
neural_dqn,proxy_interaction_only,6,extinction,700,5200,0.5,0.5,0.481333,0.503333,0.0,0.74664,1.0,0.0,0.0,0.398227,0.383551,0.378803,0.004748,-0.014676,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,extinction,800,5300,0.5,0.5,0.521333,0.543333,0.391667,0.749592,0.608333,0.245667,0.146,0.424727,0.423445,0.422107,0.001339,-0.001282,-0.213137,0.213137,0.30797
neural_dqn,proxy_interaction_only,6,extinction,900,5400,0.5,0.5,0.461333,0.483333,0.801667,0.750034,0.198333,0.303333,0.498333,0.407911,0.408787,0.407748,0.001039,0.000876,0.397993,0.397993,-0.203313
neural_dqn,proxy_interaction_only,6,extinction,1000,5500,0.5,0.5,0.488,0.51,0.551667,0.749793,0.448333,0.0,0.551667,0.397299,0.394834,0.396914,-0.00208,-0.002464,-0.094276,0.094276,0.0
neural_dqn,proxy_interaction_only,6,extinction,1100,5600,0.5,0.5,0.461333,0.483333,0.199333,0.749249,0.800667,0.149667,0.049667,0.370564,0.367056,0.366315,0.000741,-0.003508,0.00129,0.00129,-0.097419
neural_dqn,proxy_interaction_only,6,extinction,1200,5700,0.5,0.5,0.468,0.49,0.255667,0.748974,0.744333,0.0,0.255667,0.397372,0.391063,0.392326,-0.001263,-0.006308,0.296904,0.296904,0.0
neural_dqn,proxy_interaction_only,6,extinction,1300,5800,0.5,0.5,0.531333,0.553333,0.15,0.749373,0.85,0.0,0.15,0.398025,0.393937,0.395059,-0.001123,-0.004089,0.105894,0.105894,0.0
neural_dqn,proxy_interaction_only,6,extinction,1400,5900,0.5,0.5,0.551333,0.573333,0.0,0.747329,1.0,0.0,0.0,0.416465,0.399561,0.403622,-0.00406,-0.016904,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,6,extinction,1500,6000,0.5,0.5,0.484667,0.506667,0.698,0.750108,0.302,0.302333,0.395667,0.421794,0.422608,0.422259,0.000348,0.000814,-0.013078,0.013078,0.206468
neural_dqn,proxy_interaction_only,7,acquisition,1,1,0.95,0.05,-0.022,0.0,0.646333,0.736671,0.353667,0.0,0.646333,0.005932,-0.171198,-0.014695,-0.156503,-0.177129,-0.108017,0.108017,0.0
neural_dqn,proxy_interaction_only,7,acquisition,100,100,0.95,0.05,0.488,0.51,0.849333,0.74858,0.150667,0.799333,0.05,0.333894,0.357074,0.311123,0.045951,0.02318,0.296393,0.296393,-0.394754
neural_dqn,proxy_interaction_only,7,acquisition,200,200,0.95,0.05,0.504667,0.526667,0.948,0.751818,0.052,0.516667,0.431333,0.542693,0.562243,0.547368,0.014875,0.01955,0.098609,0.098609,0.603983
neural_dqn,proxy_interaction_only,7,acquisition,300,300,0.95,0.05,0.478,0.5,0.350667,0.745908,0.649333,0.199667,0.151,0.53975,0.529399,0.512266,0.017133,-0.010351,-0.102951,0.102951,0.402554
neural_dqn,proxy_interaction_only,7,acquisition,400,400,0.95,0.05,0.511333,0.533333,0.841667,0.75277,0.158333,0.153333,0.688333,0.443072,0.458172,0.457617,0.000556,0.015101,0.296319,0.296319,0.10343
neural_dqn,proxy_interaction_only,7,acquisition,500,500,0.95,0.05,0.474667,0.496667,0.552,0.748153,0.448,0.297667,0.254333,0.501705,0.505809,0.484667,0.021142,0.004103,0.096781,0.096781,-0.200164
neural_dqn,proxy_interaction_only,7,acquisition,600,600,0.95,0.05,0.414667,0.436667,0.560667,0.750942,0.439333,0.294667,0.266,0.439537,0.451824,0.44105,0.010774,0.012287,0.297739,0.297739,0.200078
neural_dqn,proxy_interaction_only,7,acquisition,700,700,0.95,0.05,0.484667,0.506667,1.0,0.758047,0.0,0.752333,0.247667,0.387057,0.445916,0.422645,0.02327,0.058859,0.0,0.0,0.301321
neural_dqn,proxy_interaction_only,7,acquisition,800,800,0.95,0.05,0.541333,0.563333,0.623333,0.747594,0.376667,0.491,0.132333,0.476935,0.477604,0.457422,0.020182,0.000669,0.490205,0.490205,-0.192381
neural_dqn,proxy_interaction_only,7,acquisition,900,900,0.95,0.05,0.434667,0.456667,0.251333,0.747122,0.748667,0.0,0.251333,0.465735,0.443101,0.454136,-0.011035,-0.022634,0.107337,0.107337,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1000,1000,0.95,0.05,0.474667,0.496667,0.750333,0.748608,0.249667,0.0,0.750333,0.488156,0.450763,0.495078,-0.044315,-0.037393,-0.101,0.101,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1100,1100,0.95,0.05,0.421333,0.443333,0.290333,0.747489,0.709667,0.0,0.290333,0.482074,0.468631,0.468754,-0.000123,-0.013443,-0.201996,0.201996,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1200,1200,0.95,0.05,0.464667,0.486667,0.103667,0.744387,0.896333,0.0,0.103667,0.463058,0.4389,0.430551,0.008349,-0.024158,0.203268,0.203268,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1300,1300,0.95,0.05,0.478,0.5,1.0,0.752706,0.0,0.751333,0.248667,0.388069,0.414507,0.396466,0.018042,0.026438,0.0,0.0,-0.098012
neural_dqn,proxy_interaction_only,7,acquisition,1400,1400,0.95,0.05,0.441333,0.463333,0.256667,0.746743,0.743333,0.0,0.256667,0.434728,0.40583,0.423214,-0.017384,-0.028898,0.301716,0.301716,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1500,1500,0.95,0.05,0.488,0.51,1.0,0.754594,0.0,0.392,0.608,0.470712,0.498195,0.493951,0.004244,0.027483,0.0,0.0,-0.396596
neural_dqn,proxy_interaction_only,7,acquisition,1600,1600,0.95,0.05,0.541333,0.563333,1.0,0.752248,0.0,0.717,0.283,0.479043,0.505808,0.483488,0.02232,0.026765,0.0,0.0,0.405686
neural_dqn,proxy_interaction_only,7,acquisition,1700,1700,0.95,0.05,0.481333,0.503333,0.898333,0.750687,0.101667,0.0,0.898333,0.42118,0.404948,0.434624,-0.029676,-0.016232,0.203605,0.203605,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1800,1800,0.95,0.05,0.448,0.47,0.847,0.749929,0.153,0.0,0.847,0.422273,0.413505,0.425958,-0.012453,-0.008767,-0.104211,0.104211,0.0
neural_dqn,proxy_interaction_only,7,acquisition,1900,1900,0.95,0.05,0.481333,0.503333,0.348,0.746617,0.652,0.0,0.348,0.480281,0.455859,0.465447,-0.009588,-0.024422,-0.098119,0.098119,0.0
neural_dqn,proxy_interaction_only,7,acquisition,2000,2000,0.95,0.05,0.421333,0.443333,1.0,0.752903,0.0,0.949,0.051,0.413493,0.445678,0.420594,0.025083,0.032185,0.0,0.0,0.099674
neural_dqn,proxy_interaction_only,7,acquisition,2100,2100,0.95,0.05,0.514667,0.536667,1.0,0.752997,0.0,0.0,1.0,0.434512,0.434996,0.458225,-0.023229,0.000484,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,acquisition,2200,2200,0.95,0.05,0.501333,0.523333,0.457,0.749157,0.543,0.098,0.359,0.454818,0.452498,0.44923,0.003268,-0.002319,-0.503513,0.503513,0.001916
neural_dqn,proxy_interaction_only,7,acquisition,2300,2300,0.95,0.05,0.421333,0.443333,0.448,0.748671,0.552,0.052333,0.395667,0.453073,0.448191,0.444885,0.003306,-0.004883,-0.104566,0.104566,-0.097819
neural_dqn,proxy_interaction_only,7,acquisition,2400,2400,0.95,0.05,0.514667,0.536667,0.643333,0.750633,0.356667,0.0,0.643333,0.429152,0.424597,0.436537,-0.01194,-0.004555,0.096339,0.096339,0.0
neural_dqn,proxy_interaction_only,7,acquisition,2500,2500,0.95,0.05,0.488,0.51,0.698333,0.749954,0.301667,0.294667,0.403667,0.451874,0.458772,0.448003,0.010769,0.006898,0.20591,0.20591,-0.604238
neural_dqn,proxy_interaction_only,7,acquisition,2600,2600,0.95,0.05,0.471333,0.493333,1.0,0.753591,0.0,0.0,1.0,0.414491,0.424928,0.438098,-0.01317,0.010437,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,acquisition,2700,2700,0.95,0.05,0.481333,0.503333,0.503667,0.747636,0.496333,0.149667,0.354,0.434664,0.427729,0.419204,0.008525,-0.006935,-0.39732,0.39732,-0.106599
neural_dqn,proxy_interaction_only,7,acquisition,2800,2800,0.95,0.05,0.468,0.49,1.0,0.749175,0.0,0.0,1.0,0.445522,0.421383,0.450595,-0.029213,-0.02414,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,acquisition,2900,2900,0.95,0.05,0.528,0.55,0.890667,0.750775,0.109333,0.271667,0.619,0.437659,0.443695,0.440805,0.00289,0.006036,0.201104,0.201104,-0.595325
neural_dqn,proxy_interaction_only,7,acquisition,3000,3000,0.95,0.05,0.468,0.49,1.0,0.754226,0.0,0.355667,0.644333,0.390515,0.415449,0.412094,0.003356,0.024934,0.0,0.0,-0.498746
neural_dqn,proxy_interaction_only,7,reversal,1,3001,0.05,0.95,0.434667,0.456667,1.0,0.754419,0.0,0.426333,0.573667,0.401119,0.425579,0.4245,0.00108,0.024461,0.0,0.0,-0.518459
neural_dqn,proxy_interaction_only,7,reversal,100,3100,0.05,0.95,0.444667,0.466667,0.368,0.748507,0.632,0.159,0.209,0.461055,0.457447,0.450991,0.006456,-0.003607,-0.495352,0.495352,0.297382
neural_dqn,proxy_interaction_only,7,reversal,200,3200,0.05,0.95,0.498,0.52,0.806667,0.750803,0.193333,0.305333,0.501333,0.415271,0.423872,0.417419,0.006454,0.008602,0.401384,0.401384,-0.400814
neural_dqn,proxy_interaction_only,7,reversal,300,3300,0.05,0.95,0.468,0.49,0.148333,0.746439,0.851667,0.0,0.148333,0.460743,0.436174,0.444612,-0.008438,-0.02457,0.302105,0.302105,0.0
neural_dqn,proxy_interaction_only,7,reversal,400,3400,0.05,0.95,0.544667,0.566667,0.288667,0.746051,0.711333,0.0,0.288667,0.4363,0.413514,0.41623,-0.002716,-0.022785,-0.199856,0.199856,0.0
neural_dqn,proxy_interaction_only,7,reversal,500,3500,0.05,0.95,0.441333,0.463333,1.0,0.753473,0.0,0.397,0.603,0.399091,0.423889,0.414526,0.009363,0.024798,0.0,0.0,-0.207721
neural_dqn,proxy_interaction_only,7,reversal,600,3600,0.05,0.95,0.521333,0.543333,1.0,0.751179,0.0,0.893,0.107,0.434285,0.454656,0.433426,0.02123,0.02037,0.0,0.0,0.198148
neural_dqn,proxy_interaction_only,7,reversal,700,3700,0.05,0.95,0.441333,0.463333,1.0,0.751368,0.0,0.446333,0.553667,0.394615,0.400858,0.402445,-0.001588,0.006242,0.0,0.0,-0.096836
neural_dqn,proxy_interaction_only,7,reversal,800,3800,0.05,0.95,0.478,0.5,0.0,0.74465,1.0,0.0,0.0,0.410515,0.385674,0.380431,0.005243,-0.024841,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,reversal,900,3900,0.05,0.95,0.458,0.48,0.952,0.75026,0.048,0.104667,0.847333,0.386866,0.38289,0.390914,-0.008025,-0.003976,-0.098969,0.098969,0.203236
neural_dqn,proxy_interaction_only,7,reversal,1000,4000,0.05,0.95,0.528,0.55,0.954667,0.750897,0.045333,0.609333,0.345333,0.410039,0.418945,0.412763,0.006182,0.008906,0.09978,0.09978,-0.206417
neural_dqn,proxy_interaction_only,7,reversal,1100,4100,0.05,0.95,0.461333,0.483333,0.503667,0.749287,0.496333,0.0,0.503667,0.387342,0.3811,0.384757,-0.003657,-0.006242,0.001545,0.001545,0.0
neural_dqn,proxy_interaction_only,7,reversal,1200,4200,0.05,0.95,0.481333,0.503333,0.798,0.750173,0.202,0.098333,0.699667,0.396291,0.394991,0.398321,-0.003329,-0.0013,-0.202128,0.202128,0.196929
neural_dqn,proxy_interaction_only,7,reversal,1300,4300,0.05,0.95,0.484667,0.506667,0.149667,0.748762,0.850333,0.099667,0.05,0.404146,0.399752,0.396447,0.003304,-0.004394,-0.301545,0.301545,0.200806
neural_dqn,proxy_interaction_only,7,reversal,1400,4400,0.05,0.95,0.471333,0.493333,1.0,0.751323,0.0,0.847,0.153,0.390047,0.40181,0.394769,0.007041,0.011763,0.0,0.0,0.098826
neural_dqn,proxy_interaction_only,7,reversal,1500,4500,0.05,0.95,0.498,0.52,1.0,0.753562,0.0,0.096667,0.903333,0.391439,0.409376,0.411094,-0.001718,0.017936,0.0,0.0,0.200831
neural_dqn,proxy_interaction_only,7,extinction,1,4501,0.5,0.5,0.514667,0.536667,1.0,0.754129,0.0,0.101667,0.898333,0.391377,0.412342,0.414101,-0.001759,0.020964,0.0,0.0,0.197156
neural_dqn,proxy_interaction_only,7,extinction,100,4600,0.5,0.5,0.521333,0.543333,0.095333,0.748817,0.904667,0.0,0.095333,0.423701,0.41907,0.416565,0.002506,-0.004631,-0.002732,0.002732,0.0
neural_dqn,proxy_interaction_only,7,extinction,200,4700,0.5,0.5,0.421333,0.443333,0.652667,0.750175,0.347333,0.155,0.497667,0.390655,0.390817,0.391982,-0.001165,0.000161,-0.310579,0.310579,0.109167
neural_dqn,proxy_interaction_only,7,extinction,300,4800,0.5,0.5,0.441333,0.463333,0.0,0.748429,1.0,0.0,0.0,0.414758,0.408077,0.405559,0.002517,-0.006681,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,extinction,400,4900,0.5,0.5,0.474667,0.496667,1.0,0.751054,0.0,0.0,1.0,0.415244,0.419787,0.421401,-0.001614,0.004543,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,extinction,500,5000,0.5,0.5,0.488,0.51,0.242333,0.748735,0.757667,0.0,0.242333,0.364621,0.358781,0.357447,0.001333,-0.00584,0.114364,0.114364,0.0
neural_dqn,proxy_interaction_only,7,extinction,600,5100,0.5,0.5,0.484667,0.506667,0.950333,0.751369,0.049667,0.341333,0.609,0.386883,0.394203,0.394202,1e-06,0.00732,0.10088,0.10088,0.286535
neural_dqn,proxy_interaction_only,7,extinction,700,5200,0.5,0.5,0.444667,0.466667,0.503667,0.749448,0.496333,0.0,0.503667,0.410162,0.407258,0.407209,4.9e-05,-0.002904,-0.401994,0.401994,0.0
neural_dqn,proxy_interaction_only,7,extinction,800,5300,0.5,0.5,0.478,0.5,1.0,0.753736,0.0,0.149333,0.850667,0.406699,0.425082,0.427577,-0.002496,0.018383,0.0,0.0,0.297279
neural_dqn,proxy_interaction_only,7,extinction,900,5400,0.5,0.5,0.508,0.53,1.0,0.752191,0.0,0.454667,0.545333,0.390049,0.403744,0.40078,0.002964,0.013695,0.0,0.0,-0.492931
neural_dqn,proxy_interaction_only,7,extinction,1000,5500,0.5,0.5,0.508,0.53,1.0,0.75032,0.0,0.104333,0.895667,0.392164,0.392202,0.394709,-0.002507,3.8e-05,0.0,0.0,0.211486
neural_dqn,proxy_interaction_only,7,extinction,1100,5600,0.5,0.5,0.458,0.48,0.0,0.746941,1.0,0.0,0.0,0.433198,0.421544,0.414629,0.006915,-0.011653,0.0,0.0,0.0
neural_dqn,proxy_interaction_only,7,extinction,1200,5700,0.5,0.5,0.464667,0.486667,0.0,0.745952,1.0,0.0,0.0,0.424064,0.397297,0.40523,-0.007933,-0.026767,0.0,0.0,0.0
