agent_type,seed,phase,phase_episode,global_episode,p_proxy_given_reward,p_proxy_given_no_reward,reward,goal_rate,SPI,CDS,causal_action_rate,proxy_action_rate,neutral_action_rate,Q_causal,Q_proxy,Q_neutral_mean,proxy_Q_advantage,proxy_vs_causal_Q,proxy_dependence,proxy_action_dependence
dqn,7,reversal,500,3500,0.05,0.95,0.469667,0.491667,0.7975,0.762016,0.2025,0.300833,0.496667,0.331535,0.399132,0.399151,-1.9e-05,0.067597,0.403654,-0.603679
dqn,7,reversal,600,3600,0.05,0.95,0.528,0.55,0.864167,0.762287,0.135833,0.566667,0.2975,0.31664,0.385773,0.384046,0.001727,0.069133,0.300738,-0.296549
dqn,7,reversal,700,3700,0.05,0.95,0.478,0.5,0.896667,0.759834,0.103333,0.558333,0.338333,0.324416,0.379697,0.377346,0.00235,0.055281,0.208054,-0.309236
dqn,7,reversal,800,3800,0.05,0.95,0.528,0.55,0.844167,0.757366,0.155833,0.459167,0.385,0.318475,0.358701,0.358288,0.000413,0.040226,-0.102583,-0.309175
dqn,7,reversal,900,3900,0.05,0.95,0.486333,0.508333,0.8,0.754448,0.2,0.45,0.35,0.330448,0.353648,0.355398,-0.00175,0.0232,-0.393443,-0.111698
dqn,7,reversal,1000,4000,0.05,0.95,0.494667,0.516667,0.579167,0.751695,0.420833,0.385833,0.193333,0.355514,0.370904,0.363051,0.007853,0.01539,-0.810594,0.408514
dqn,7,reversal,1100,4100,0.05,0.95,0.436333,0.458333,0.580833,0.753694,0.419167,0.425,0.155833,0.37155,0.406751,0.386389,0.020362,0.035201,-0.898214,0.606027
dqn,7,reversal,1200,4200,0.05,0.95,0.469667,0.491667,0.5575,0.753795,0.4425,0.456667,0.100833,0.391888,0.434258,0.405058,0.0292,0.04237,-0.896959,0.697946
dqn,7,reversal,1300,4300,0.05,0.95,0.494667,0.516667,0.540833,0.75734,0.459167,0.444167,0.096667,0.380913,0.444275,0.414067,0.030208,0.063362,-0.900327,0.703048
dqn,7,reversal,1400,4400,0.05,0.95,0.519667,0.541667,0.461667,0.757684,0.538333,0.279167,0.1825,0.374444,0.438961,0.411306,0.027655,0.064517,-1.0,0.604693
dqn,7,reversal,1500,4500,0.05,0.95,0.486333,0.508333,0.501667,0.761298,0.498333,0.1025,0.399167,0.345411,0.426874,0.405096,0.021778,0.081463,-1.0,0.204319
dqn,7,extinction,1,4501,0.5,0.5,0.486333,0.508333,0.5125,0.761883,0.4875,0.105833,0.406667,0.342695,0.427073,0.405764,0.021309,0.084379,-1.0,0.206504
dqn,7,extinction,100,4600,0.5,0.5,0.569667,0.591667,0.498333,0.762215,0.501667,0.141667,0.356667,0.327888,0.415409,0.393837,0.021571,0.087521,-1.0,0.284281
dqn,7,extinction,200,4700,0.5,0.5,0.444667,0.466667,0.485833,0.764708,0.514167,0.0,0.485833,0.306254,0.404335,0.388476,0.015859,0.09808,-1.0,0.0
dqn,7,extinction,300,4800,0.5,0.5,0.436333,0.458333,0.585833,0.766835,0.414167,0.100833,0.485,0.291586,0.399341,0.387111,0.012231,0.107755,-0.804207,-0.195793
dqn,7,extinction,400,4900,0.5,0.5,0.386333,0.408333,0.650833,0.767762,0.349167,0.165,0.485833,0.288278,0.397096,0.390572,0.006524,0.108818,-0.679092,-0.320908
dqn,7,extinction,500,5000,0.5,0.5,0.511333,0.533333,0.703333,0.769561,0.296667,0.3,0.403333,0.281283,0.398667,0.393758,0.004909,0.117383,-0.602369,0.021005
dqn,7,extinction,600,5100,0.5,0.5,0.503,0.525,0.739167,0.767362,0.260833,0.096667,0.6425,0.295967,0.398252,0.395838,0.002414,0.102284,-0.5008,0.201739
dqn,7,extinction,700,5200,0.5,0.5,0.428,0.45,0.7575,0.767667,0.2425,0.205833,0.551667,0.294443,0.398844,0.394232,0.004612,0.104401,-0.496587,0.208841
dqn,7,extinction,800,5300,0.5,0.5,0.528,0.55,0.700833,0.765043,0.299167,0.251667,0.449167,0.308048,0.397157,0.391757,0.0054,0.089109,-0.614726,0.306796
dqn,7,extinction,900,5400,0.5,0.5,0.519667,0.541667,0.655833,0.763432,0.344167,0.31,0.345833,0.317528,0.395754,0.392227,0.003527,0.078226,-0.705983,0.187951
dqn,7,extinction,1000,5500,0.5,0.5,0.511333,0.533333,0.656667,0.762924,0.343333,0.303333,0.353333,0.315682,0.392742,0.38632,0.006422,0.07706,-0.692437,0.418307
dqn,7,extinction,1100,5600,0.5,0.5,0.453,0.475,0.5325,0.759459,0.4675,0.2925,0.24,0.329856,0.387768,0.380756,0.007012,0.057912,-0.894737,0.392119
dqn,7,extinction,1200,5700,0.5,0.5,0.444667,0.466667,0.694167,0.760569,0.305833,0.243333,0.450833,0.320593,0.381482,0.378697,0.002784,0.060888,-0.590982,0.300735
dqn,7,extinction,1300,5800,0.5,0.5,0.461333,0.483333,0.553333,0.758756,0.446667,0.1475,0.405833,0.326766,0.37588,0.375481,0.000399,0.049115,-0.890365,0.295987
dqn,7,extinction,1400,5900,0.5,0.5,0.494667,0.516667,0.594167,0.757587,0.405833,0.055833,0.538333,0.33125,0.371944,0.374081,-0.002137,0.040694,-0.804959,0.112605
dqn,7,extinction,1500,6000,0.5,0.5,0.428,0.45,0.5675,0.755553,0.4325,0.0,0.5675,0.347562,0.374489,0.380133,-0.005644,0.026926,-0.896373,0.0
dqn,8,acquisition,1,1,0.95,0.05,0.403,0.425,0.0,0.740562,1.0,0.0,0.0,0.03018,0.010988,-0.035186,0.046174,-0.019192,0.0,0.0
dqn,8,acquisition,100,100,0.95,0.05,0.461333,0.483333,0.311667,0.744382,0.688333,0.0,0.311667,0.080782,0.05364,0.050288,0.003352,-0.027142,0.601286,0.0
dqn,8,acquisition,200,200,0.95,0.05,0.453,0.475,0.368333,0.746165,0.631667,0.0,0.368333,0.143883,0.124707,0.123817,0.00089,-0.019177,0.697161,0.0
dqn,8,acquisition,300,300,0.95,0.05,0.528,0.55,0.318333,0.74477,0.681667,0.0,0.318333,0.222532,0.195012,0.195923,-0.000911,-0.02752,0.699634,0.0
dqn,8,acquisition,400,400,0.95,0.05,0.519667,0.541667,0.335833,0.74507,0.664167,0.049167,0.286667,0.293654,0.267222,0.269215,-0.001993,-0.026431,0.703316,-0.102967
dqn,8,acquisition,500,500,0.95,0.05,0.511333,0.533333,0.3825,0.747325,0.6175,0.098333,0.284167,0.345723,0.334452,0.331713,0.002738,-0.011271,0.802448,-0.206294
dqn,8,acquisition,600,600,0.95,0.05,0.469667,0.491667,0.405833,0.747995,0.594167,0.103333,0.3025,0.384427,0.37645,0.374015,0.002435,-0.007977,0.802306,-0.204283
dqn,8,acquisition,700,700,0.95,0.05,0.478,0.5,0.4075,0.749186,0.5925,0.155,0.2525,0.411023,0.407636,0.407678,-4.2e-05,-0.003386,0.801639,-0.304918
dqn,8,acquisition,800,800,0.95,0.05,0.453,0.475,0.413333,0.749215,0.586667,0.153333,0.26,0.42963,0.426555,0.42647,8.5e-05,-0.003075,0.798712,-0.296296
dqn,8,acquisition,900,900,0.95,0.05,0.528,0.55,0.408333,0.749393,0.591667,0.408333,0.0,0.453366,0.455127,0.449311,0.005815,0.001761,0.904059,-0.904059
dqn,8,acquisition,1000,1000,0.95,0.05,0.486333,0.508333,0.4375,0.750926,0.5625,0.196667,0.240833,0.457458,0.464107,0.46344,0.000668,0.006649,0.898973,-0.40411
dqn,8,acquisition,1100,1100,0.95,0.05,0.469667,0.491667,0.514167,0.754012,0.485833,0.205833,0.308333,0.438875,0.462547,0.461168,0.001379,0.023672,1.0,-0.400324
dqn,8,acquisition,1200,1200,0.95,0.05,0.436333,0.458333,0.528333,0.754756,0.471667,0.424167,0.104167,0.427895,0.456952,0.453645,0.003307,0.029056,1.0,-0.802839
dqn,8,acquisition,1300,1300,0.95,0.05,0.453,0.475,0.615,0.755816,0.385,0.310833,0.304167,0.418728,0.453018,0.450561,0.002457,0.03429,0.795181,-0.602585
dqn,8,acquisition,1400,1400,0.95,0.05,0.394667,0.416667,0.661667,0.757372,0.338333,0.23,0.431667,0.392994,0.434828,0.433771,0.001057,0.041834,0.796078,-0.4
dqn,8,acquisition,1500,1500,0.95,0.05,0.436333,0.458333,0.581667,0.75667,0.418333,0.32,0.261667,0.389234,0.429275,0.42522,0.004055,0.040041,0.896429,-0.6
dqn,8,acquisition,1600,1600,0.95,0.05,0.419667,0.441667,0.590833,0.757336,0.409167,0.163333,0.4275,0.376198,0.415671,0.418228,-0.002556,0.039474,0.900917,-0.299237
dqn,8,acquisition,1700,1700,0.95,0.05,0.561333,0.583333,0.431667,0.754545,0.568333,0.431667,0.0,0.394341,0.424757,0.41843,0.006327,0.030416,1.0,-1.0
dqn,8,acquisition,1800,1800,0.95,0.05,0.486333,0.508333,0.501667,0.756441,0.498333,0.198333,0.303333,0.373533,0.411573,0.409639,0.001934,0.038041,1.0,-0.395349
dqn,8,acquisition,1900,1900,0.95,0.05,0.453,0.475,0.530833,0.758223,0.469167,0.26,0.270833,0.360686,0.410703,0.405589,0.005114,0.050017,1.0,-0.489796
dqn,8,acquisition,2000,2000,0.95,0.05,0.444667,0.466667,0.535,0.759548,0.465,0.535,0.0,0.351052,0.409102,0.403177,0.005924,0.05805,1.0,-1.0
dqn,8,acquisition,2100,2100,0.95,0.05,0.494667,0.516667,0.5825,0.759281,0.4175,0.5825,0.0,0.355378,0.413076,0.405717,0.007358,0.057698,0.8016,-0.8016
dqn,8,acquisition,2200,2200,0.95,0.05,0.411333,0.433333,0.5575,0.761924,0.4425,0.285,0.2725,0.327995,0.397654,0.39455,0.003104,0.069659,1.0,-0.511211
dqn,8,acquisition,2300,2300,0.95,0.05,0.528,0.55,0.566667,0.760791,0.433333,0.184167,0.3825,0.342493,0.40446,0.403938,0.000521,0.061966,0.802469,-0.400362
dqn,8,acquisition,2400,2400,0.95,0.05,0.469667,0.491667,0.508333,0.761917,0.491667,0.254167,0.254167,0.327729,0.396856,0.395461,0.001395,0.069127,1.0,-0.5
dqn,8,acquisition,2500,2500,0.95,0.05,0.486333,0.508333,0.486667,0.761386,0.513333,0.3925,0.094167,0.334185,0.402174,0.398775,0.003399,0.067989,1.0,-0.806507
dqn,8,acquisition,2600,2600,0.95,0.05,0.511333,0.533333,0.625833,0.76193,0.374167,0.293333,0.3325,0.338233,0.409485,0.406245,0.003241,0.071252,0.707087,-0.418981
dqn,8,acquisition,2700,2700,0.95,0.05,0.411333,0.433333,0.7,0.767141,0.3,0.656667,0.043333,0.299156,0.400916,0.395526,0.00539,0.10176,0.701754,-0.803119
dqn,8,acquisition,2800,2800,0.95,0.05,0.486333,0.508333,0.644167,0.765327,0.355833,0.193333,0.450833,0.318013,0.408297,0.405177,0.00312,0.090284,0.705785,-0.193236
dqn,8,acquisition,2900,2900,0.95,0.05,0.503,0.525,0.628333,0.764194,0.371667,0.433333,0.195,0.32334,0.409444,0.403733,0.005711,0.086105,0.700157,-0.488636
dqn,8,acquisition,3000,3000,0.95,0.05,0.411333,0.433333,0.556667,0.767204,0.443333,0.3875,0.169167,0.299087,0.401817,0.396679,0.005138,0.10273,1.0,-0.696108
dqn,8,reversal,1,3001,0.05,0.95,0.544667,0.566667,0.551667,0.766873,0.448333,0.3875,0.164167,0.302033,0.402744,0.397793,0.004951,0.10071,1.0,-0.702417
dqn,8,reversal,100,3100,0.05,0.95,0.436333,0.458333,0.626667,0.765335,0.373333,0.283333,0.343333,0.323532,0.413288,0.411808,0.00148,0.089756,0.708861,-0.598592
dqn,8,reversal,200,3200,0.05,0.95,0.511333,0.533333,0.6775,0.767399,0.3225,0.321667,0.355833,0.297006,0.398277,0.396169,0.002108,0.101271,0.704918,-0.408266
dqn,8,reversal,300,3300,0.05,0.95,0.444667,0.466667,0.685,0.763267,0.315,0.336667,0.348333,0.32295,0.39898,0.39883,0.000149,0.07603,0.597156,-0.294591
dqn,8,reversal,400,3400,0.05,0.95,0.519667,0.541667,0.815833,0.766554,0.184167,0.31,0.505833,0.28942,0.380867,0.38348,-0.002612,0.091447,0.40625,-0.220723
dqn,8,reversal,500,3500,0.05,0.95,0.519667,0.541667,0.8625,0.763823,0.1375,0.405,0.4575,0.29373,0.369975,0.371062,-0.001087,0.076246,0.295699,-0.190902
dqn,8,reversal,600,3600,0.05,0.95,0.428,0.45,0.833333,0.759928,0.166667,0.391667,0.441667,0.313779,0.369363,0.367898,0.001465,0.055585,0.30349,-0.209049
dqn,8,reversal,700,3700,0.05,0.95,0.486333,0.508333,0.805,0.757102,0.195,0.705833,0.099167,0.316144,0.359697,0.35246,0.007237,0.043552,0.20857,-0.409584
dqn,8,reversal,800,3800,0.05,0.95,0.469667,0.491667,0.8,0.755408,0.2,0.595833,0.204167,0.320773,0.355125,0.347658,0.007467,0.034352,-0.010003,-0.391637
dqn,8,reversal,900,3900,0.05,0.95,0.494667,0.516667,0.74,0.7538,0.26,0.26,0.48,0.331088,0.352803,0.351581,0.001222,0.021716,-0.5,-0.5
dqn,8,reversal,1000,4000,0.05,0.95,0.478,0.5,0.505833,0.752642,0.494167,0.356667,0.149167,0.351367,0.372583,0.363607,0.008976,0.021216,-1.0,0.705107
dqn,8,reversal,1100,4100,0.05,0.95,0.536333,0.558333,0.436667,0.751274,0.563333,0.35,0.086667,0.377895,0.400301,0.379606,0.020695,0.022406,-1.0,0.801527
dqn,8,reversal,1200,4200,0.05,0.95,0.453,0.475,0.525,0.756514,0.475,0.473333,0.051667,0.379472,0.433436,0.409211,0.024225,0.053964,-1.0,0.901587
dqn,8,reversal,1300,4300,0.05,0.95,0.436333,0.458333,0.538333,0.757099,0.461667,0.538333,0.0,0.391217,0.452939,0.423426,0.029513,0.061722,-1.0,1.0
dqn,8,reversal,1400,4400,0.05,0.95,0.469667,0.491667,0.519167,0.760431,0.480833,0.314167,0.205,0.371897,0.453445,0.423196,0.030249,0.081548,-1.0,0.605136
dqn,8,reversal,1500,4500,0.05,0.95,0.411333,0.433333,0.56,0.763518,0.44,0.226667,0.333333,0.349707,0.447479,0.420326,0.027153,0.097772,-1.0,0.404762
dqn,8,extinction,1,4501,0.5,0.5,0.519667,0.541667,0.493333,0.759453,0.506667,0.196667,0.296667,0.369081,0.445716,0.416656,0.02906,0.076635,-1.0,0.398649
dqn,8,extinction,100,4600,0.5,0.5,0.528,0.55,0.52,0.764301,0.48,0.166667,0.353333,0.333631,0.435162,0.410779,0.024383,0.101531,-1.0,0.320513
dqn,8,extinction,200,4700,0.5,0.5,0.453,0.475,0.506667,0.765769,0.493333,0.0,0.506667,0.313174,0.421118,0.399978,0.02114,0.107944,-1.0,0.0
dqn,8,extinction,300,4800,0.5,0.5,0.494667,0.516667,0.501667,0.767854,0.498333,0.0,0.501667,0.289141,0.406239,0.38927,0.016969,0.117097,-1.0,0.0
dqn,8,extinction,400,4900,0.5,0.5,0.486333,0.508333,0.661667,0.771793,0.338333,0.248333,0.413333,0.254926,0.391644,0.378218,0.013427,0.136718,-0.701209,-0.097503
dqn,8,extinction,500,5000,0.5,0.5,0.578,0.6,0.690833,0.769027,0.309167,0.2075,0.483333,0.267138,0.382206,0.376769,0.005438,0.115068,-0.598387,-0.401613
dqn,8,extinction,600,5100,0.5,0.5,0.494667,0.516667,0.75,0.770046,0.25,0.249167,0.500833,0.25978,0.380739,0.373984,0.006755,0.120959,-0.500835,-0.499165
dqn,8,extinction,700,5200,0.5,0.5,0.469667,0.491667,0.7075,0.769965,0.2925,0.196667,0.510833,0.256995,0.373655,0.370935,0.00272,0.11666,-0.597956,-0.402044
dqn,8,extinction,800,5300,0.5,0.5,0.453,0.475,0.7025,0.767135,0.2975,0.245833,0.456667,0.269189,0.36719,0.366643,0.000547,0.098001,-0.604061,-0.295775
dqn,8,extinction,900,5400,0.5,0.5,0.536333,0.558333,0.635833,0.763143,0.364167,0.149167,0.486667,0.290952,0.363945,0.366298,-0.002353,0.072993,-0.709416,-0.290584
dqn,8,extinction,1000,5500,0.5,0.5,0.519667,0.541667,0.639167,0.761879,0.360833,0.185,0.454167,0.296224,0.36126,0.364273,-0.003013,0.065036,-0.720466,-0.189384
dqn,8,extinction,1100,5600,0.5,0.5,0.486333,0.508333,0.503333,0.759127,0.496667,0.054167,0.449167,0.308283,0.357656,0.360571,-0.002915,0.049372,-1.0,0.107616
dqn,8,extinction,1200,5700,0.5,0.5,0.428,0.45,0.601667,0.759408,0.398333,0.205833,0.395833,0.305581,0.356468,0.35903,-0.002562,0.050886,-0.804714,0.020885
dqn,8,extinction,1300,5800,0.5,0.5,0.478,0.5,0.566667,0.757877,0.433333,0.156667,0.41,0.311364,0.354324,0.355777,-0.001452,0.04296,-0.907504,0.122815
dqn,8,extinction,1400,5900,0.5,0.5,0.469667,0.491667,0.544167,0.757246,0.455833,0.235,0.309167,0.314988,0.354991,0.355556,-0.000564,0.040003,-0.893791,0.262838
dqn,8,extinction,1500,6000,0.5,0.5,0.511333,0.533333,0.623333,0.756796,0.376667,0.216667,0.406667,0.321964,0.356175,0.361369,-0.005195,0.034211,-0.787456,0.007904
dqn,9,acquisition,1,1,0.95,0.05,-0.022,0.0,0.0,0.74095,1.0,0.0,0.0,0.022449,-0.043493,-0.016258,-0.027235,-0.065943,0.0,0.0
dqn,9,acquisition,100,100,0.95,0.05,0.469667,0.491667,0.404167,0.74469,0.595833,0.100833,0.303333,0.079588,0.047726,0.053834,-0.006108,-0.031861,0.382404,0.207547
dqn,9,acquisition,200,200,0.95,0.05,0.461333,0.483333,0.450833,0.745739,0.549167,0.14,0.310833,0.140526,0.117114,0.11919,-0.002076,-0.023412,0.309021,0.290657
dqn,9,acquisition,300,300,0.95,0.05,0.503,0.525,0.496667,0.746452,0.503333,0.156667,0.34,0.207294,0.191499,0.18801,0.003489,-0.015795,0.410482,0.300319
dqn,9,acquisition,400,400,0.95,0.05,0.494667,0.516667,0.495,0.74776,0.505,0.151667,0.343333,0.265015,0.255582,0.252951,0.002631,-0.009433,0.410025,0.295455
dqn,9,acquisition,500,500,0.95,0.05,0.494667,0.516667,0.3325,0.747116,0.6675,0.0,0.3325,0.315707,0.302147,0.300699,0.001448,-0.01356,0.697552,0.0
dqn,9,acquisition,600,600,0.95,0.05,0.461333,0.483333,0.4075,0.748151,0.5925,0.0,0.4075,0.347057,0.337985,0.338071,-8.6e-05,-0.009072,0.793831,0.0
dqn,9,acquisition,700,700,0.95,0.05,0.461333,0.483333,0.419167,0.749468,0.580833,0.0,0.419167,0.367948,0.367175,0.365303,0.001872,-0.000773,0.799682,0.0
dqn,9,acquisition,800,800,0.95,0.05,0.436333,0.458333,0.431667,0.749517,0.568333,0.051667,0.38,0.387688,0.387575,0.385276,0.002299,-0.000112,0.801858,-0.095975
dqn,9,acquisition,900,900,0.95,0.05,0.553,0.575,0.386667,0.749257,0.613333,0.0,0.386667,0.413759,0.409835,0.411246,-0.001411,-0.003924,0.897485,0.0
dqn,9,acquisition,1000,1000,0.95,0.05,0.461333,0.483333,0.463333,0.751848,0.536667,0.0,0.463333,0.397153,0.407841,0.408123,-0.000282,0.010688,0.8896,0.0
dqn,9,acquisition,1100,1100,0.95,0.05,0.486333,0.508333,0.44,0.750808,0.56,0.0,0.44,0.408403,0.414655,0.413547,0.001109,0.006253,0.899489,0.0
dqn,9,acquisition,1200,1200,0.95,0.05,0.503,0.525,0.434167,0.751219,0.565833,0.0,0.434167,0.410483,0.416616,0.419106,-0.00249,0.006133,0.898276,0.0
dqn,9,acquisition,1300,1300,0.95,0.05,0.461333,0.483333,0.4625,0.751845,0.5375,0.2075,0.255,0.410088,0.421937,0.421161,0.000777,0.011849,0.899514,-0.403566
dqn,9,acquisition,1400,1400,0.95,0.05,0.428,0.45,0.479167,0.753596,0.520833,0.320833,0.158333,0.405793,0.428761,0.425477,0.003285,0.022968,0.894246,-0.598756
dqn,9,acquisition,1500,1500,0.95,0.05,0.511333,0.533333,0.4725,0.7536,0.5275,0.190833,0.281667,0.409795,0.431058,0.430414,0.000643,0.021263,1.0,-0.40388
dqn,9,acquisition,1600,1600,0.95,0.05,0.453,0.475,0.523333,0.755987,0.476667,0.0,0.523333,0.382107,0.414737,0.416525,-0.001788,0.03263,1.0,0.0
dqn,9,acquisition,1700,1700,0.95,0.05,0.528,0.55,0.620833,0.754654,0.379167,0.1825,0.438333,0.390772,0.417636,0.417439,0.000196,0.026864,0.701079,-0.397459
dqn,9,acquisition,1800,1800,0.95,0.05,0.486333,0.508333,0.494167,0.754938,0.505833,0.0,0.494167,0.38276,0.409095,0.412244,-0.003149,0.026334,1.0,0.0
dqn,9,acquisition,1900,1900,0.95,0.05,0.353,0.375,0.6125,0.75894,0.3875,0.0,0.6125,0.352279,0.400568,0.403582,-0.003013,0.048289,1.0,0.0
dqn,9,acquisition,2000,2000,0.95,0.05,0.461333,0.483333,0.5125,0.757978,0.4875,0.0,0.5125,0.368413,0.411801,0.414498,-0.002697,0.043388,1.0,0.0
dqn,9,acquisition,2100,2100,0.95,0.05,0.503,0.525,0.481667,0.757507,0.518333,0.0,0.481667,0.36763,0.410262,0.410509,-0.000247,0.042632,1.0,0.0
dqn,9,acquisition,2200,2200,0.95,0.05,0.469667,0.491667,0.6075,0.759883,0.3925,0.195833,0.411667,0.347081,0.404681,0.402371,0.00231,0.057599,0.802385,0.003488
dqn,9,acquisition,2300,2300,0.95,0.05,0.486333,0.508333,0.5,0.760099,0.5,0.195,0.305,0.342877,0.400914,0.400125,0.000789,0.058037,1.0,-0.39
dqn,9,acquisition,2400,2400,0.95,0.05,0.444667,0.466667,0.52,0.762073,0.48,0.0,0.52,0.328334,0.396152,0.397612,-0.00146,0.067818,1.0,0.0
dqn,9,acquisition,2500,2500,0.95,0.05,0.444667,0.466667,0.6325,0.76457,0.3675,0.308333,0.324167,0.312844,0.39554,0.395836,-0.000296,0.082696,0.790323,-0.184404
dqn,9,acquisition,2600,2600,0.95,0.05,0.486333,0.508333,0.494167,0.763021,0.505833,0.0,0.494167,0.319594,0.390865,0.396122,-0.005258,0.071271,1.0,0.0
dqn,9,acquisition,2700,2700,0.95,0.05,0.436333,0.458333,0.620833,0.765887,0.379167,0.0,0.620833,0.300523,0.387443,0.393569,-0.006127,0.086919,0.801056,0.0
dqn,9,acquisition,2800,2800,0.95,0.05,0.461333,0.483333,0.559167,0.764996,0.440833,0.0,0.559167,0.303575,0.384813,0.392691,-0.007878,0.081238,0.904274,0.0
dqn,9,acquisition,2900,2900,0.95,0.05,0.453,0.475,0.663333,0.767032,0.336667,0.0,0.663333,0.292176,0.384752,0.393255,-0.008502,0.092577,0.710018,0.0
dqn,9,acquisition,3000,3000,0.95,0.05,0.461333,0.483333,0.560833,0.766982,0.439167,0.1025,0.458333,0.291184,0.387582,0.390467,-0.002885,0.096397,0.903945,-0.199352
dqn,9,reversal,1,3001,0.05,0.95,0.436333,0.458333,0.515833,0.764458,0.484167,0.1875,0.328333,0.310712,0.393243,0.395725,-0.002481,0.082532,0.896605,-0.407609
dqn,9,reversal,100,3100,0.05,0.95,0.469667,0.491667,0.544167,0.765371,0.455833,0.1,0.444167,0.304499,0.391962,0.395053,-0.003091,0.087463,0.901153,-0.202361
dqn,9,reversal,200,3200,0.05,0.95,0.544667,0.566667,0.693333,0.768193,0.306667,0.0,0.693333,0.284033,0.386138,0.390336,-0.004198,0.102105,0.698292,0.0
dqn,9,reversal,300,3300,0.05,0.95,0.469667,0.491667,0.6925,0.765105,0.3075,0.0,0.6925,0.313991,0.397144,0.402068,-0.004924,0.083153,0.598055,0.0
dqn,9,reversal,400,3400,0.05,0.95,0.453,0.475,0.843333,0.765622,0.156667,0.265833,0.5775,0.306758,0.394487,0.394823,-0.000336,0.087728,0.29794,0.505547
dqn,9,reversal,500,3500,0.05,0.95,0.561333,0.583333,0.875833,0.766065,0.124167,0.13,0.745833,0.280639,0.370178,0.369863,0.000315,0.089539,0.293307,0.307087
dqn,9,reversal,600,3600,0.05,0.95,0.503,0.525,0.8625,0.760827,0.1375,0.145,0.7175,0.298011,0.355603,0.358559,-0.002955,0.057592,0.298913,0.103865
dqn,9,reversal,700,3700,0.05,0.95,0.411333,0.433333,0.790833,0.755899,0.209167,0.0,0.790833,0.323652,0.351063,0.358331,-0.007267,0.027412,0.211543,0.0
dqn,9,reversal,800,3800,0.05,0.95,0.436333,0.458333,0.8525,0.75538,0.1475,0.0,0.8525,0.327352,0.346493,0.361567,-0.015075,0.01914,-0.110278,0.0
dqn,9,reversal,900,3900,0.05,0.95,0.419667,0.441667,0.821667,0.754072,0.178333,0.055833,0.765833,0.340442,0.352444,0.367859,-0.015415,0.012001,-0.391225,0.102603
dqn,9,reversal,1000,4000,0.05,0.95,0.544667,0.566667,0.438333,0.750779,0.561667,0.045,0.393333,0.361117,0.35088,0.373846,-0.022966,-0.010237,-1.0,0.102662
dqn,9,reversal,1100,4100,0.05,0.95,0.353,0.375,0.614167,0.757324,0.385833,0.124167,0.49,0.365324,0.387925,0.415685,-0.027759,0.022601,-1.0,0.202171
dqn,9,reversal,1200,4200,0.05,0.95,0.519667,0.541667,0.5675,0.753724,0.4325,0.095833,0.471667,0.399674,0.401788,0.432636,-0.030848,0.002114,-0.805901,0.206835
dqn,9,reversal,1300,4300,0.05,0.95,0.511333,0.533333,0.465833,0.756942,0.534167,0.235,0.230833,0.394372,0.42196,0.442572,-0.020612,0.027588,-1.0,0.504472
dqn,9,reversal,1400,4400,0.05,0.95,0.544667,0.566667,0.439167,0.757229,0.560833,0.395,0.044167,0.390816,0.425739,0.439418,-0.013679,0.034923,-1.0,0.899431
dqn,9,reversal,1500,4500,0.05,0.95,0.469667,0.491667,0.615833,0.764455,0.384167,0.5225,0.093333,0.345077,0.424957,0.433212,-0.008254,0.07988,-0.804538,1.0
dqn,9,extinction,1,4501,0.5,0.5,0.436333,0.458333,0.590833,0.763143,0.409167,0.5,0.090833,0.351761,0.423523,0.43309,-0.009567,0.071762,-0.818333,1.0
dqn,9,extinction,100,4600,0.5,0.5,0.503,0.525,0.659167,0.764012,0.340833,0.505833,0.153333,0.336598,0.415578,0.422936,-0.007358,0.078981,-0.689713,1.0
dqn,9,extinction,200,4700,0.5,0.5,0.478,0.5,0.644167,0.76516,0.355833,0.503333,0.140833,0.324759,0.412257,0.416968,-0.004711,0.087498,-0.716443,1.0
dqn,9,extinction,300,4800,0.5,0.5,0.461333,0.483333,0.746667,0.768084,0.253333,0.489167,0.2575,0.303841,0.406563,0.412683,-0.00612,0.102722,-0.495922,1.0
dqn,9,extinction,400,4900,0.5,0.5,0.486333,0.508333,0.744167,0.768459,0.255833,0.495833,0.248333,0.296311,0.400679,0.406881,-0.006202,0.104369,-0.507438,1.0
dqn,9,extinction,500,5000,0.5,0.5,0.444667,0.466667,0.744167,0.769446,0.255833,0.3025,0.441667,0.285202,0.3923,0.401681,-0.009382,0.107098,-0.502455,0.616299
dqn,9,extinction,600,5100,0.5,0.5,0.519667,0.541667,0.7675,0.770422,0.2325,0.2675,0.5,0.277355,0.389879,0.397454,-0.007575,0.112524,-0.488616,0.510334
dqn,9,extinction,700,5200,0.5,0.5,0.378,0.4,0.691667,0.765753,0.308333,0.235833,0.455833,0.300005,0.386903,0.392129,-0.005226,0.086898,-0.600649,0.484589
